WWR,Tvis,N_aletas,angulo,largura,direcao,UDI
0.55,295,10,22.25,375,0,79.8
0.55,0.49,10,22.25,375,0,84.6
0.55,685,10,22.25,375,0,79
0.55,0.88,10,22.25,375,0,72.2
0.55,0.1,10,44.5,375,0,40.1
0.55,295,10,44.5,375,0,70
0.55,0.49,10,44.5,375,0,76.8
0.55,685,10,44.5,375,0,76.8
0.55,0.88,10,44.5,375,0,74.9
0.55,0.1,10,66.75,375,0,27.6
0.55,295,10,66.75,375,0,54.6
0.55,0.49,10,66.75,375,0,65.6
0.55,685,10,66.75,375,0,71.7
0.55,0.88,10,66.75,375,0,74.4
0.55,0.1,10,89,375,0,7.9
0.55,295,10,89,375,0,29.9
0.55,0.49,10,89,375,0,47.4
0.55,685,10,89,375,0,56.4
0.55,0.88,10,89,375,0,67.3
0.55,0.1,10,0,375,22.5,32.4
0.55,295,10,0,375,22.5,81.3
0.55,0.49,10,0,375,22.5,87.8
0.55,685,10,0,375,22.5,83.7
0.55,0.88,10,0,375,22.5,77.8
0.55,0.1,10,22.25,375,22.5,41.3
0.55,295,10,22.25,375,22.5,78.3
0.55,0.49,10,22.25,375,22.5,84.5
0.55,685,10,22.25,375,22.5,79.4
0.55,0.88,10,22.25,375,22.5,73.1
0.55,0.1,10,44.5,375,22.5,38.2
0.55,295,10,44.5,375,22.5,69.8
0.55,0.49,10,44.5,375,22.5,77.6
0.55,685,10,44.5,375,22.5,77.5
0.55,0.88,10,44.5,375,22.5,75.5
0.55,0.1,10,66.75,375,22.5,27.4
0.55,295,10,66.75,375,22.5,54.8
0.55,0.49,10,66.75,375,22.5,66
0.55,685,10,66.75,375,22.5,72
0.55,0.88,10,66.75,375,22.5,75.3
0.55,0.1,10,89,375,22.5,7.2
0.55,295,10,89,375,22.5,29.5
0.55,0.49,10,89,375,22.5,46.5
0.55,685,10,89,375,22.5,56
0.55,0.88,10,89,375,22.5,67.5
0.55,0.1,10,0,375,45,34.9
0.55,295,10,0,375,45,78.8
0.55,0.49,10,0,375,45,86.2
0.55,685,10,0,375,45,82.3
0.55,0.88,10,0,375,45,76.6
0.55,0.1,10,22.25,375,45,40.3
0.55,295,10,22.25,375,45,76.2
0.55,0.49,10,22.25,375,45,83.8
0.55,685,10,22.25,375,45,79.8
0.55,0.88,10,22.25,375,45,74.9
0.55,0.1,10,44.5,375,45,35.3
0.55,295,10,44.5,375,45,68.4
0.55,0.49,10,44.5,375,45,78.1
0.55,685,10,44.5,375,45,79.3
0.55,0.88,10,44.5,375,45,76.3
0.55,0.1,10,66.75,375,45,25.4
0.55,295,10,66.75,375,45,54.1
0.55,0.49,10,66.75,375,45,67.2
0.55,685,10,66.75,375,45,74
0.55,0.88,10,66.75,375,45,77.1
0.55,0.1,10,89,375,45,6.4
0.55,295,10,89,375,45,29.8
0.55,0.49,10,89,375,45,46.8
0.55,685,10,89,375,45,56.1
0.55,0.88,10,89,375,45,66.7
0.55,0.1,10,0,375,67.5,37.1
0.55,295,10,0,375,67.5,76.5
0.55,0.49,10,0,375,67.5,84.7
0.55,685,10,0,375,67.5,80.8
0.55,0.88,10,0,375,67.5,76.4
0.55,0.1,10,22.25,375,67.5,38.2
0.55,295,10,22.25,375,67.5,74.2
0.55,0.49,10,22.25,375,67.5,83.3
0.55,685,10,22.25,375,67.5,80
0.55,0.88,10,22.25,375,67.5,75.9
0.55,0.1,10,44.5,375,67.5,31.8
0.55,295,10,44.5,375,67.5,67.4
0.55,0.49,10,44.5,375,67.5,78.9
0.55,685,10,44.5,375,67.5,80.8
0.55,0.88,10,44.5,375,67.5,77.8
0.55,0.1,10,66.75,375,67.5,21.1
0.55,295,10,66.75,375,67.5,52.8
0.55,0.49,10,66.75,375,67.5,67.8
0.55,685,10,66.75,375,67.5,74.2
0.55,0.88,10,66.75,375,67.5,78.4
0.55,0.1,10,89,375,67.5,6.6
0.55,295,10,89,375,67.5,29.5
0.55,0.49,10,89,375,67.5,46.9
0.55,685,10,89,375,67.5,56.2
0.55,0.88,10,89,375,67.5,67.5
0.55,0.1,10,0,375,90,37.4
0.55,295,10,0,375,90,75.7
0.55,0.49,10,0,375,90,84
0.55,685,10,0,375,90,80.4
0.55,0.88,10,0,375,90,76
0.55,0.1,10,22.25,375,90,34.7
0.55,295,10,22.25,375,90,73.3
0.55,0.49,10,22.25,375,90,83.6
0.55,685,10,22.25,375,90,81.5
0.55,0.88,10,22.25,375,90,77.2
0.55,0.1,10,44.5,375,90,28.9
0.55,295,10,44.5,375,90,65.2
0.55,0.49,10,44.5,375,90,78.4
0.55,685,10,44.5,375,90,82.2
0.55,0.88,10,44.5,375,90,80.4
0.55,0.1,10,66.75,375,90,15.4
0.55,295,10,66.75,375,90,49.7
0.55,0.49,10,66.75,375,90,65.6
0.55,685,10,66.75,375,90,75
0.55,0.88,10,66.75,375,90,80.3
0.55,0.1,10,89,375,90,6.2
0.55,295,10,89,375,90,29.4
0.55,0.49,10,89,375,90,46.7
0.55,685,10,89,375,90,56
0.55,0.88,10,89,375,90,67.3
0.55,0.1,10,0,375,112.5,38.4
0.55,295,10,0,375,112.5,76.5
0.55,0.49,10,0,375,112.5,84.8
0.55,685,10,0,375,112.5,80.5
0.55,0.88,10,0,375,112.5,76.3
0.55,0.1,10,22.25,375,112.5,31.9
0.55,295,10,22.25,375,112.5,73.3
0.55,0.49,10,22.25,375,112.5,84.2
0.55,685,10,22.25,375,112.5,83.2
0.55,0.88,10,22.25,375,112.5,78.9
0.55,0.1,10,44.5,375,112.5,21.9
0.55,295,10,44.5,375,112.5,61.9
0.55,0.49,10,44.5,375,112.5,79.4
0.55,685,10,44.5,375,112.5,83.7
0.55,0.88,10,44.5,375,112.5,82.2
0.55,0.1,10,66.75,375,112.5,9.5
0.55,295,10,66.75,375,112.5,45.6
0.55,0.49,10,66.75,375,112.5,62.4
0.55,685,10,66.75,375,112.5,74.3
0.55,0.88,10,66.75,375,112.5,79.5
0.55,0.1,10,89,375,112.5,6.2
0.55,295,10,89,375,112.5,29.4
0.55,0.49,10,89,375,112.5,46.7
0.55,685,10,89,375,112.5,56
0.55,0.88,10,89,375,112.5,66.6
0.55,0.1,10,0,375,135,35.8
0.55,295,10,0,375,135,78.6
0.55,0.49,10,0,375,135,86.1
0.55,685,10,0,375,135,81.7
0.55,0.88,10,0,375,135,76.7
0.55,0.1,10,22.25,375,135,26.9
0.55,295,10,22.25,375,135,72.7
0.55,0.49,10,22.25,375,135,85.4
0.55,685,10,22.25,375,135,85.3
0.55,0.88,10,22.25,375,135,80.8
0.55,0.1,10,44.5,375,135,12.6
0.55,295,10,44.5,375,135,57.2
0.55,0.49,10,44.5,375,135,78.2
0.55,685,10,44.5,375,135,84
0.55,0.88,10,44.5,375,135,83.9
0.55,0.1,10,66.75,375,135,5.5
0.55,295,10,66.75,375,135,39.8
0.55,0.49,10,66.75,375,135,58.6
0.55,685,10,66.75,375,135,72.9
0.55,0.88,10,66.75,375,135,79.7
0.55,0.1,10,89,375,135,5.8
0.55,295,10,89,375,135,29.1
0.55,0.49,10,89,375,135,45.8
0.55,685,10,89,375,135,56.1
0.55,0.88,10,89,375,135,67.3
0.55,0.1,10,0,375,157.5,33.4
0.55,295,10,0,375,157.5,81.6
0.55,0.49,10,0,375,157.5,87.4
0.55,685,10,0,375,157.5,83
0.55,0.88,10,0,375,157.5,77.7
0.55,0.1,10,22.25,375,157.5,19.9
0.55,295,10,22.25,375,157.5,71.1
0.55,0.49,10,22.25,375,157.5,86.2
0.55,685,10,22.25,375,157.5,86.9
0.55,0.88,10,22.25,375,157.5,83.1
0.55,0.1,10,44.5,375,157.5,5.4
0.55,295,10,44.5,375,157.5,53.5
0.55,0.49,10,44.5,375,157.5,75.4
0.55,685,10,44.5,375,157.5,83.6
0.55,0.88,10,44.5,375,157.5,84.2
0.55,0.1,10,66.75,375,157.5,3.4
0.55,295,10,66.75,375,157.5,37.4
0.55,0.49,10,66.75,375,157.5,57.2
0.55,685,10,66.75,375,157.5,69.7
0.55,0.88,10,66.75,375,157.5,78.5
0.55,0.1,10,89,375,157.5,6.5
0.55,295,10,89,375,157.5,28.9
0.55,0.49,10,89,375,157.5,45.7
0.55,685,10,89,375,157.5,55.6
0.55,0.88,10,89,375,157.5,66.1
0.55,0.1,10,0,0.65,0,8
0.55,295,10,0,0.65,0,68.9
0.55,0.49,10,0,0.65,0,89.2
0.55,685,10,0,0.65,0,90.4
0.55,0.88,10,0,0.65,0,88.4
0.55,0.1,10,22.25,0.65,0,32.1
0.55,295,10,22.25,0.65,0,74.8
0.55,0.49,10,22.25,0.65,0,84.1
0.55,685,10,22.25,0.65,0,83.9
0.55,0.88,10,22.25,0.65,0,78.6
0.55,0.1,10,44.5,0.65,0,31.3
0.55,295,10,44.5,0.65,0,55.2
0.55,0.49,10,44.5,0.65,0,66.3
0.55,685,10,44.5,0.65,0,68.8
0.55,0.88,10,44.5,0.65,0,69.5
0.55,0.1,10,66.75,0.65,0,14.8
0.55,295,10,66.75,0.65,0,39.5
0.55,0.49,10,66.75,0.65,0,51.9
0.55,685,10,66.75,0.65,0,56.3
0.55,0.88,10,66.75,0.65,0,61.4
0.55,0.1,10,89,0.65,0,0
0.55,295,10,89,0.65,0,0
0.55,0.49,10,89,0.65,0,6.3
0.55,685,10,89,0.65,0,15.4
0.55,0.88,10,89,0.65,0,21.4
0.55,0.1,10,0,0.65,22.5,15.4
0.55,295,10,0,0.65,22.5,69.8
0.55,0.49,10,0,0.65,22.5,87.5
0.55,685,10,0,0.65,22.5,89.4
0.55,0.88,10,0,0.65,22.5,86.6
0.55,0.1,10,22.25,0.65,22.5,32
0.55,295,10,22.25,0.65,22.5,72.2
0.55,0.49,10,22.25,0.65,22.5,82.7
0.55,685,10,22.25,0.65,22.5,84.6
0.55,0.88,10,22.25,0.65,22.5,79.8
0.55,0.1,10,44.5,0.65,22.5,29.9
0.55,295,10,44.5,0.65,22.5,56
0.55,0.49,10,44.5,0.65,22.5,67.6
0.55,685,10,44.5,0.65,22.5,71.5
0.55,0.88,10,44.5,0.65,22.5,72.6
0.55,0.1,10,66.75,0.65,22.5,13.7
0.55,295,10,66.75,0.65,22.5,39
0.55,0.49,10,66.75,0.65,22.5,52
0.55,685,10,66.75,0.65,22.5,56.6
0.55,0.88,10,66.75,0.65,22.5,62.1
0.55,0.1,10,89,0.65,22.5,0
0.55,295,10,89,0.65,22.5,1.6
0.55,0.49,10,89,0.65,22.5,5.8
0.55,685,10,89,0.65,22.5,14.2
0.55,0.88,10,89,0.65,22.5,21
0.55,0.1,10,0,0.65,45,23.2
0.55,295,10,0,0.65,45,68.5
0.55,0.49,10,0,0.65,45,84.5
0.55,685,10,0,0.65,45,86.8
0.55,0.88,10,0,0.65,45,84.2
0.55,0.1,10,22.25,0.65,45,30.8
0.55,295,10,22.25,0.65,45,68.1
0.55,0.49,10,22.25,0.65,45,79.6
0.55,685,10,22.25,0.65,45,83.5
0.55,0.88,10,22.25,0.65,45,80.3
0.55,0.1,10,44.5,0.65,45,27.9
0.55,295,10,44.5,0.65,45,55.4
0.55,0.49,10,44.5,0.65,45,67.8
0.55,685,10,44.5,0.65,45,73.5
0.55,0.88,10,44.5,0.65,45,76.1
0.55,0.1,10,66.75,0.65,45,11.8
0.55,295,10,66.75,0.65,45,36.2
0.55,0.49,10,66.75,0.65,45,50
0.55,685,10,66.75,0.65,45,56.1
0.55,0.88,10,66.75,0.65,45,62.6
0.55,0.1,10,89,0.65,45,0
0.55,295,10,89,0.65,45,1.1
0.55,0.49,10,89,0.65,45,6.5
0.55,685,10,89,0.65,45,14
0.55,0.88,10,89,0.65,45,20.2
0.55,0.1,10,0,0.65,67.5,26.7
0.55,295,10,0,0.65,67.5,66.9
0.55,0.49,10,0,0.65,67.5,81
0.55,685,10,0,0.65,67.5,84.4
0.55,0.88,10,0,0.65,67.5,82.2
0.55,0.1,10,22.25,0.65,67.5,29.7
0.55,295,10,22.25,0.65,67.5,65.1
0.55,0.49,10,22.25,0.65,67.5,77.4
0.55,685,10,22.25,0.65,67.5,82.3
0.55,0.88,10,22.25,0.65,67.5,80.9
0.55,0.1,10,44.5,0.65,67.5,22.8
0.55,295,10,44.5,0.65,67.5,53.6
0.55,0.49,10,44.5,0.65,67.5,67.4
0.55,685,10,44.5,0.65,67.5,74.2
0.55,0.88,10,44.5,0.65,67.5,78.3
0.55,0.1,10,66.75,0.65,67.5,6.9
0.55,295,10,66.75,0.65,67.5,31.7
0.55,0.49,10,66.75,0.65,67.5,47
0.55,685,10,66.75,0.65,67.5,55.5
0.55,0.88,10,66.75,0.65,67.5,61.7
0.55,0.1,10,89,0.65,67.5,0
0.55,295,10,89,0.65,67.5,2.2
0.55,0.49,10,89,0.65,67.5,7.1
0.55,685,10,89,0.65,67.5,14.7
0.55,0.88,10,89,0.65,67.5,20.6
0.55,0.1,10,0,0.65,90,29
0.55,295,10,0,0.65,90,66.2
0.55,0.49,10,0,0.65,90,79.8
0.55,685,10,0,0.65,90,83.4
0.55,0.88,10,0,0.65,90,81.2
0.55,0.1,10,22.25,0.65,90,26.2
0.55,295,10,22.25,0.65,90,61.9
0.55,0.49,10,22.25,0.65,90,76.7
0.55,685,10,22.25,0.65,90,83
0.55,0.88,10,22.25,0.65,90,82
0.55,0.1,10,44.5,0.65,90,15.5
0.55,295,10,44.5,0.65,90,49
0.55,0.49,10,44.5,0.65,90,66.1
0.55,685,10,44.5,0.65,90,75.1
0.55,0.88,10,44.5,0.65,90,80.7
0.55,0.1,10,66.75,0.65,90,1.4
0.55,295,10,66.75,0.65,90,23.8
0.55,0.49,10,66.75,0.65,90,41.1
0.55,685,10,66.75,0.65,90,51.8
0.55,0.88,10,66.75,0.65,90,59.8
0.55,0.1,10,89,0.65,90,0.8
0.55,295,10,89,0.65,90,1.8
0.55,0.49,10,89,0.65,90,7.2
0.55,685,10,89,0.65,90,15.6
0.55,0.88,10,89,0.65,90,21.6
0.55,0.1,10,0,0.65,112.5,28.8
0.55,295,10,0,0.65,112.5,67.8
0.55,0.49,10,0,0.65,112.5,80.9
0.55,685,10,0,0.65,112.5,84.3
0.55,0.88,10,0,0.65,112.5,81.9
0.55,0.1,10,22.25,0.65,112.5,19.1
0.55,295,10,22.25,0.65,112.5,59.7
0.55,0.49,10,22.25,0.65,112.5,78.1
0.55,685,10,22.25,0.65,112.5,84.2
0.55,0.88,10,22.25,0.65,112.5,84
0.55,0.1,10,44.5,0.65,112.5,5.8
0.55,295,10,44.5,0.65,112.5,42.7
0.55,0.49,10,44.5,0.65,112.5,60.7
0.55,685,10,44.5,0.65,112.5,74.8
0.55,0.88,10,44.5,0.65,112.5,81.1
0.55,0.1,10,66.75,0.65,112.5,0
0.55,295,10,66.75,0.65,112.5,9.7
0.55,0.49,10,66.75,0.65,112.5,35.3
0.55,685,10,66.75,0.65,112.5,46.2
0.55,0.88,10,66.75,0.65,112.5,54.3
0.55,0.1,10,89,0.65,112.5,0
0.55,295,10,89,0.65,112.5,1.3
0.55,0.49,10,89,0.65,112.5,6
0.55,685,10,89,0.65,112.5,14
0.55,0.88,10,89,0.65,112.5,19.9
0.55,0.1,10,0,0.65,135,24.4
0.55,295,10,0,0.65,135,69.4
0.55,0.49,10,0,0.65,135,83.6
0.55,685,10,0,0.65,135,86.5
0.55,0.88,10,0,0.65,135,83.4
0.55,0.1,10,22.25,0.65,135,7.4
0.55,295,10,22.25,0.65,135,54.5
0.55,0.49,10,22.25,0.65,135,77.4
0.55,685,10,22.25,0.65,135,85.9
0.55,0.88,10,22.25,0.65,135,86.3
0.55,0.1,10,44.5,0.65,135,0
0.55,295,10,44.5,0.65,135,34.9
0.55,0.49,10,44.5,0.65,135,55.4
0.55,685,10,44.5,0.65,135,67.7
0.55,0.88,10,44.5,0.65,135,79.6
0.55,0.1,10,66.75,0.65,135,0
0.55,295,10,66.75,0.65,135,3.3
0.55,0.49,10,66.75,0.65,135,26.1
0.55,685,10,66.75,0.65,135,40.5
0.55,0.88,10,66.75,0.65,135,49.1
0.55,0.1,10,89,0.65,135,0
0.55,295,10,89,0.65,135,0
0.55,0.49,10,89,0.65,135,6.1
0.55,685,10,89,0.65,135,13.1
0.55,0.88,10,89,0.65,135,19.4
0.55,0.1,10,0,0.65,157.5,15.2
0.55,295,10,0,0.65,157.5,70.2
0.55,0.49,10,0,0.65,157.5,88.5
0.55,685,10,0,0.65,157.5,89.1
0.55,0.88,10,0,0.65,157.5,86.1
0.55,0.1,10,22.25,0.65,157.5,1.3
0.55,295,10,22.25,0.65,157.5,47.1
0.55,0.49,10,22.25,0.65,157.5,73.4
0.55,685,10,22.25,0.65,157.5,85
0.55,0.88,10,22.25,0.65,157.5,87.9
0.55,0.1,10,44.5,0.65,157.5,0
0.55,295,10,44.5,0.65,157.5,27.7
0.55,0.49,10,44.5,0.65,157.5,50
0.55,685,10,44.5,0.65,157.5,61.2
0.55,0.88,10,44.5,0.65,157.5,72.5
0.55,0.1,10,66.75,0.65,157.5,0
0.55,295,10,66.75,0.65,157.5,2.5
0.55,0.49,10,66.75,0.65,157.5,19.8
0.55,685,10,66.75,0.65,157.5,38.3
0.55,0.88,10,66.75,0.65,157.5,46.4
0.55,0.1,10,89,0.65,157.5,0
0.55,295,10,89,0.65,157.5,1.7
0.55,0.49,10,89,0.65,157.5,5.2
0.55,685,10,89,0.65,157.5,12.9
0.55,0.88,10,89,0.65,157.5,19.9
0.55,0.1,10,0,925,0,0
0.55,295,10,0,925,0,47.6
0.55,0.49,10,0,925,0,81.2
0.55,685,10,0,925,0,90.3
0.55,0.88,10,0,925,0,92
0.55,0.1,10,22.25,925,0,24.6
0.55,295,10,22.25,925,0,69.1
0.55,0.49,10,22.25,925,0,79.9
0.55,685,10,22.25,925,0,83.5
0.55,0.88,10,22.25,925,0,83.4
0.55,0.1,10,44.5,925,0,26.4
0.55,295,10,44.5,925,0,50.7
0.55,0.49,10,44.5,925,0,55.3
0.55,685,10,44.5,925,0,62
0.55,0.88,10,44.5,925,0,66
0.55,0.1,10,66.75,925,0,8.7
0.55,295,10,66.75,925,0,26.4
0.55,0.49,10,66.75,925,0,39.1
0.55,685,10,66.75,925,0,47.4
0.55,0.88,10,66.75,925,0,51.6
0.55,0.1,10,89,925,0,0
0.55,295,10,89,925,0,1.4
0.55,0.49,10,89,925,0,0.5
0.55,685,10,89,925,0,3.6
0.55,0.88,10,89,925,0,4.9
0.55,0.1,10,0,925,22.5,3.1
0.55,295,10,0,925,22.5,53.1
0.55,0.49,10,0,925,22.5,80.8
0.55,685,10,0,925,22.5,90
0.55,0.88,10,0,925,22.5,90.5
0.55,0.1,10,22.25,925,22.5,24
0.55,295,10,22.25,925,22.5,64.4
0.55,0.49,10,22.25,925,22.5,77.7
0.55,685,10,22.25,925,22.5,84
0.55,0.88,10,22.25,925,22.5,83.9
0.55,0.1,10,44.5,925,22.5,25.6
0.55,295,10,44.5,925,22.5,51
0.55,0.49,10,44.5,925,22.5,57.6
0.55,685,10,44.5,925,22.5,63.8
0.55,0.88,10,44.5,925,22.5,67.9
0.55,0.1,10,66.75,925,22.5,7.3
0.55,295,10,66.75,925,22.5,27.8
0.55,0.49,10,66.75,925,22.5,40.4
0.55,685,10,66.75,925,22.5,46.9
0.55,0.88,10,66.75,925,22.5,52.5
0.55,0.1,10,89,925,22.5,0
0.55,295,10,89,925,22.5,0
0.55,0.49,10,89,925,22.5,1
0.55,685,10,89,925,22.5,3.4
0.55,0.88,10,89,925,22.5,6.2
0.55,0.1,10,0,925,45,13.7
0.55,295,10,0,925,45,55.8
0.55,0.49,10,0,925,45,76.9
0.55,685,10,0,925,45,86.2
0.55,0.88,10,0,925,45,87.7
0.55,0.1,10,22.25,925,45,24
0.55,295,10,22.25,925,45,58.5
0.55,0.49,10,22.25,925,45,74
0.55,685,10,22.25,925,45,80.7
0.55,0.88,10,22.25,925,45,82.8
0.55,0.1,10,44.5,925,45,22.1
0.55,295,10,44.5,925,45,48.8
0.55,0.49,10,44.5,925,45,58.1
0.55,685,10,44.5,925,45,66.5
0.55,0.88,10,44.5,925,45,70.6
0.55,0.1,10,66.75,925,45,6.1
0.55,295,10,66.75,925,45,23.4
0.55,0.49,10,66.75,925,45,37.6
0.55,685,10,66.75,925,45,45.8
0.55,0.88,10,66.75,925,45,51.6
0.55,0.1,10,89,925,45,0
0.55,295,10,89,925,45,1
0.55,0.49,10,89,925,45,2.2
0.55,685,10,89,925,45,4
0.55,0.88,10,89,925,45,7.9
0.55,0.1,10,0,925,67.5,19.8
0.55,295,10,0,925,67.5,56.3
0.55,0.49,10,0,925,67.5,73.6
0.55,685,10,0,925,67.5,81.8
0.55,0.88,10,0,925,67.5,84.5
0.55,0.1,10,22.25,925,67.5,23.3
0.55,295,10,22.25,925,67.5,56
0.55,0.49,10,22.25,925,67.5,70.7
0.55,685,10,22.25,925,67.5,77.9
0.55,0.88,10,22.25,925,67.5,81.6
0.55,0.1,10,44.5,925,67.5,16.8
0.55,295,10,44.5,925,67.5,43.8
0.55,0.49,10,44.5,925,67.5,57.7
0.55,685,10,44.5,925,67.5,65.7
0.55,0.88,10,44.5,925,67.5,72.1
0.55,0.1,10,66.75,925,67.5,2.8
0.55,295,10,66.75,925,67.5,16.4
0.55,0.49,10,66.75,925,67.5,31.1
0.55,685,10,66.75,925,67.5,41.8
0.55,0.88,10,66.75,925,67.5,48.4
0.55,0.1,10,89,925,67.5,0
0.55,295,10,89,925,67.5,0.6
0.55,0.49,10,89,925,67.5,0.8
0.55,685,10,89,925,67.5,4.4
0.55,0.88,10,89,925,67.5,7.7
0.55,0.1,10,0,925,90,22.1
0.55,295,10,0,925,90,57.3
0.55,0.49,10,0,925,90,73.2
0.55,685,10,0,925,90,80.7
0.55,0.88,10,0,925,90,83.6
0.55,0.1,10,22.25,925,90,19.2
0.55,295,10,22.25,925,90,52.4
0.55,0.49,10,22.25,925,90,69.5
0.55,685,10,22.25,925,90,77.6
0.55,0.88,10,22.25,925,90,82.2
0.55,0.1,10,44.5,925,90,9
0.55,295,10,44.5,925,90,36.5
0.55,0.49,10,44.5,925,90,53.4
0.55,685,10,44.5,925,90,64.5
0.55,0.88,10,44.5,925,90,71.8
0.55,0.1,10,66.75,925,90,0
0.55,295,10,66.75,925,90,7.2
0.55,0.49,10,66.75,925,90,22
0.55,685,10,66.75,925,90,35.7
0.55,0.88,10,66.75,925,90,44.1
0.55,0.1,10,89,925,90,0
0.55,295,10,89,925,90,0
0.55,0.49,10,89,925,90,2.3
0.55,685,10,89,925,90,8
0.55,0.88,10,89,925,90,10.9
0.55,0.1,10,0,925,112.5,19.7
0.55,295,10,0,925,112.5,57.4
0.55,0.49,10,0,925,112.5,74.6
0.55,685,10,0,925,112.5,81.2
0.55,0.88,10,0,925,112.5,84.6
0.55,0.1,10,22.25,925,112.5,11.4
0.55,295,10,22.25,925,112.5,47.2
0.55,0.49,10,22.25,925,112.5,67
0.55,685,10,22.25,925,112.5,78.9
0.55,0.88,10,22.25,925,112.5,83.8
0.55,0.1,10,44.5,925,112.5,1.6
0.55,295,10,44.5,925,112.5,26.8
0.55,0.49,10,44.5,925,112.5,46.2
0.55,685,10,44.5,925,112.5,59.2
0.55,0.88,10,44.5,925,112.5,68.7
0.55,0.1,10,66.75,925,112.5,0
0.55,295,10,66.75,925,112.5,1.8
0.55,0.49,10,66.75,925,112.5,8.7
0.55,685,10,66.75,925,112.5,23.4
0.55,0.88,10,66.75,925,112.5,37.5
0.55,0.1,10,89,925,112.5,0
0.55,295,10,89,925,112.5,0
0.55,0.49,10,89,925,112.5,1.3
0.55,685,10,89,925,112.5,3.8
0.55,0.88,10,89,925,112.5,7.3
0.55,0.1,10,0,925,135,14.6
0.55,295,10,0,925,135,55.9
0.55,0.49,10,0,925,135,76.7
0.55,685,10,0,925,135,85.6
0.55,0.88,10,0,925,135,86.6
0.55,0.1,10,22.25,925,135,0.9
0.55,295,10,22.25,925,135,39
0.55,0.49,10,22.25,925,135,62.8
0.55,685,10,22.25,925,135,79.3
0.55,0.88,10,22.25,925,135,85.9
0.55,0.1,10,44.5,925,135,0
0.55,295,10,44.5,925,135,9
0.55,0.49,10,44.5,925,135,37.9
0.55,685,10,44.5,925,135,53
0.55,0.88,10,44.5,925,135,60.4
0.55,0.1,10,66.75,925,135,0
0.55,295,10,66.75,925,135,1
0.55,0.49,10,66.75,925,135,4.2
0.55,685,10,66.75,925,135,14.9
0.55,0.88,10,66.75,925,135,28
0.55,0.1,10,89,925,135,0
0.55,295,10,89,925,135,1.1
0.55,0.49,10,89,925,135,0
0.55,685,10,89,925,135,4.9
0.55,0.88,10,89,925,135,6.1
0.55,0.1,10,0,925,157.5,2
0.55,295,10,0,925,157.5,54
0.55,0.49,10,0,925,157.5,81.8
0.55,685,10,0,925,157.5,90.4
0.55,0.88,10,0,925,157.5,90.6
0.55,0.1,10,22.25,925,157.5,0
0.55,295,10,22.25,925,157.5,24.7
0.55,0.49,10,22.25,925,157.5,54.3
0.55,685,10,22.25,925,157.5,72.5
0.55,0.88,10,22.25,925,157.5,82.5
0.55,0.1,10,44.5,925,157.5,0
0.55,295,10,44.5,925,157.5,4.7
0.55,0.49,10,44.5,925,157.5,32.2
0.55,685,10,44.5,925,157.5,46.4
0.55,0.88,10,44.5,925,157.5,56.2
0.55,0.1,10,66.75,925,157.5,0
0.55,295,10,66.75,925,157.5,0
0.55,0.49,10,66.75,925,157.5,3
0.55,685,10,66.75,925,157.5,13.2
0.55,0.88,10,66.75,925,157.5,25.4
0.55,0.1,10,89,925,157.5,0
0.55,295,10,89,925,157.5,0
0.55,0.49,10,89,925,157.5,0.8
0.55,685,10,89,925,157.5,3
0.55,0.88,10,89,925,157.5,3.8
0.55,0.1,10,0,1.2,0,0
0.55,295,10,0,1.2,0,26.1
0.55,0.49,10,0,1.2,0,64.7
0.55,685,10,0,1.2,0,82.8
0.55,0.88,10,0,1.2,0,90
0.55,0.1,10,22.25,1.2,0,17.5
0.55,295,10,22.25,1.2,0,61.7
0.55,0.49,10,22.25,1.2,0,76.1
0.55,685,10,22.25,1.2,0,80
0.55,0.88,10,22.25,1.2,0,82.6
0.55,0.1,10,44.5,1.2,0,21.5
0.55,295,10,44.5,1.2,0,45.9
0.55,0.49,10,44.5,1.2,0,51.5
0.55,685,10,44.5,1.2,0,54.8
0.55,0.88,10,44.5,1.2,0,57.7
0.55,0.1,10,66.75,1.2,0,6.4
0.55,295,10,66.75,1.2,0,17.6
0.55,0.49,10,66.75,1.2,0,28.9
0.55,685,10,66.75,1.2,0,36.9
0.55,0.88,10,66.75,1.2,0,44.3
0.55,0.1,10,89,1.2,0,0
0.55,295,10,89,1.2,0,0.9
0.55,0.49,10,89,1.2,0,2.8
0.55,685,10,89,1.2,0,2.2
0.55,0.88,10,89,1.2,0,5.3
0.55,0.1,10,0,1.2,22.5,0
0.55,295,10,0,1.2,22.5,35.9
0.55,0.49,10,0,1.2,22.5,69.4
0.55,685,10,0,1.2,22.5,85.7
0.55,0.88,10,0,1.2,22.5,90.4
0.55,0.1,10,22.25,1.2,22.5,17.7
0.55,295,10,22.25,1.2,22.5,56
0.55,0.49,10,22.25,1.2,22.5,73.5
0.55,685,10,22.25,1.2,22.5,79.1
0.55,0.88,10,22.25,1.2,22.5,83.9
0.55,0.1,10,44.5,1.2,22.5,18.9
0.55,295,10,44.5,1.2,22.5,45.2
0.55,0.49,10,44.5,1.2,22.5,53.2
0.55,685,10,44.5,1.2,22.5,56.9
0.55,0.88,10,44.5,1.2,22.5,61.4
0.55,0.1,10,66.75,1.2,22.5,4.8
0.55,295,10,66.75,1.2,22.5,18.6
0.55,0.49,10,66.75,1.2,22.5,29.3
0.55,685,10,66.75,1.2,22.5,39.8
